Repeat,VAR2,Point,Solar Cell Voltage,Solar Cell Current,Solar Cell Power
1,1,54,-151.83950E-003,-987.98000E-006,150.01439E-006
1,1,55,-147.15510E-003,-984.72000E-006,144.90657E-006
1,1,56,-142.47830E-003,-973.53000E-006,138.70690E-006
1,1,57,-137.79240E-003,-963.72000E-006,132.79329E-006
1,1,58,-133.10810E-003,-959.70000E-006,127.74384E-006
1,1,59,-128.42700E-003,-956.36000E-006,122.82245E-006
1,1,60,-123.74880E-003,-943.92000E-006,116.80897E-006
1,1,61,-119.06530E-003,-938.92000E-006,111.79279E-006
1,1,62,-114.38020E-003,-938.66000E-006,107.36412E-006
1,1,63,-109.70290E-003,-933.78000E-006,102.43837E-006
1,1,64,-105.01580E-003,-923.71000E-006,97.00414E-006
1,1,65,-100.33270E-003,-919.65000E-006,92.27097E-006
1,1,66,-95.65030E-003,-913.79000E-006,87.40429E-006
1,1,67,-90.97360E-003,-901.33000E-006,81.99723E-006
1,1,68,-86.28750E-003,-898.86600E-006,77.56090E-006
1,1,69,-81.60650E-003,-895.31900E-006,73.06385E-006
1,1,70,-76.92740E-003,-879.04800E-006,67.62288E-006
1,1,71,-72.24120E-003,-872.70800E-006,63.04547E-006
1,1,72,-67.55590E-003,-873.49800E-006,59.00994E-006
1,1,73,-62.87590E-003,-867.45600E-006,54.54208E-006
1,1,74,-58.19400E-003,-848.32400E-006,49.36737E-006
1,1,75,-53.51150E-003,-844.07300E-006,45.16761E-006
1,1,76,-48.82710E-003,-845.52700E-006,41.28463E-006
1,1,77,-44.14920E-003,-838.64600E-006,37.02555E-006
1,1,78,-39.46540E-003,-821.06000E-006,32.40346E-006
1,1,79,-34.77990E-003,-817.68700E-006,28.43907E-006
1,1,80,-30.10010E-003,-817.58700E-006,24.60945E-006
1,1,81,-25.42260E-003,-804.77500E-006,20.45947E-006
1,1,82,-20.73430E-003,-794.52500E-006,16.47392E-006
1,1,83,-16.05310E-003,-793.14400E-006,12.73242E-006
1,1,84,-11.37180E-003,-789.91500E-006,8.98276E-006
1,1,85,-6.69110E-003,-773.12200E-006,5.17304E-006
1,1,86,-2.00770E-003,-767.41100E-006,1.54073E-006
1,1,87,2.67490E-003,-765.50000E-006,-2.04764E-006
1,1,88,7.35180E-003,-758.27100E-006,-5.57466E-006
1,1,89,12.04050E-003,-744.71500E-006,-8.96674E-006
1,1,90,16.72400E-003,-740.01400E-006,-12.37599E-006
1,1,91,21.40570E-003,-734.57400E-006,-15.72407E-006
1,1,92,26.08610E-003,-721.76200E-006,-18.82796E-006
1,1,93,30.76950E-003,-717.67100E-006,-22.08238E-006
1,1,94,35.45240E-003,-715.28600E-006,-25.35861E-006
1,1,95,40.13410E-003,-708.76600E-006,-28.44569E-006
1,1,96,44.81770E-003,-694.55500E-006,-31.12836E-006
1,1,97,49.50140E-003,-693.24700E-006,-34.31670E-006
1,1,98,54.17810E-003,-688.12200E-006,-37.28114E-006
1,1,99,58.85950E-003,-671.98000E-006,-39.55241E-006
1,1,100,63.54680E-003,-663.85100E-006,-42.18561E-006
1,1,101,68.23050E-003,-664.13100E-006,-45.31399E-006
1,1,102,72.91080E-003,-658.25400E-006,-47.99383E-006
