Repeat,VAR2,Point,Solar Cell Voltage,Solar Cell Current,Solar Cell Power
1,1,237,705.01900E-003,-145.94300E-006,-102.89259E-006
1,1,238,709.70600E-003,-144.98500E-006,-102.89672E-006
1,1,239,714.37400E-003,-137.59100E-006,-98.29143E-006
1,1,240,719.06100E-003,-116.50300E-006,-83.77276E-006
1,1,241,723.75800E-003,-111.41500E-006,-80.63750E-006
1,1,242,728.43000E-003,-108.09000E-006,-78.73600E-006
1,1,243,733.10000E-003,-90.21100E-006,-66.13368E-006
1,1,244,738.24300E-003,-75.06570E-006,-55.41673E-006
1,1,245,742.44500E-003,-73.27220E-006,-54.40058E-006
1,1,246,746.65600E-003,-53.43230E-006,-39.89555E-006
1,1,247,751.82800E-003,-35.15570E-006,-26.43104E-006
1,1,248,756.95800E-003,-32.10260E-006,-24.30032E-006
1,1,249,761.20400E-003,-22.97540E-006,-17.48897E-006
1,1,250,765.41100E-003,3.60530E-006,2.75954E-006
1,1,251,770.63200E-003,20.89910E-006,16.10552E-006
1,1,252,775.51500E-003,20.70120E-006,16.05409E-006
1,1,253,779.42100E-003,36.62330E-006,28.54497E-006
1,1,254,784.60300E-003,66.52380E-006,52.19477E-006
1,1,255,789.90500E-003,76.93630E-006,60.77237E-006
1,1,256,793.89700E-003,80.53550E-006,63.93689E-006
1,1,257,798.66300E-003,115.75600E-006,92.45003E-006
1,1,258,803.35100E-003,124.63200E-006,100.12324E-006
1,1,259,808.03000E-003,130.20700E-006,105.21116E-006
1,1,260,812.70100E-003,163.79100E-006,133.11311E-006
1,1,261,817.38900E-003,184.88100E-006,151.11970E-006
1,1,262,822.07600E-003,184.56100E-006,151.72317E-006
1,1,263,826.75700E-003,200.87300E-006,166.07316E-006
1,1,264,831.43500E-003,239.24200E-006,198.91417E-006
1,1,265,836.13000E-003,256.44700E-006,214.42303E-006
1,1,266,840.79700E-003,256.42800E-006,215.60389E-006
1,1,267,845.46900E-003,287.67100E-006,243.21691E-006
1,1,268,850.17100E-003,315.92100E-006,268.58687E-006
1,1,269,854.86300E-003,320.83700E-006,274.27168E-006
1,1,270,859.53000E-003,333.79900E-006,286.91025E-006
1,1,271,864.19900E-003,371.97100E-006,321.45697E-006
1,1,272,868.90900E-003,395.08200E-006,343.29031E-006
1,1,273,873.57900E-003,394.05300E-006,344.23643E-006
1,1,274,878.24600E-003,425.34000E-006,373.55315E-006
1,1,275,882.94100E-003,457.99500E-006,404.38256E-006
1,1,276,887.64300E-003,465.60900E-006,413.29457E-006
1,1,277,892.31100E-003,478.05900E-006,426.57730E-006
1,1,278,896.97500E-003,517.07800E-006,463.80604E-006
1,1,279,901.67100E-003,544.45600E-006,490.92019E-006
1,1,280,906.35600E-003,542.79000E-006,491.96097E-006
1,1,281,911.02900E-003,565.27600E-006,514.98283E-006
1,1,282,915.72000E-003,610.55000E-006,559.09285E-006
1,1,283,920.41300E-003,627.32500E-006,577.39809E-006
1,1,284,925.07900E-003,629.37600E-006,582.22252E-006
1,1,285,929.75900E-003,670.82500E-006,623.70558E-006
1,1,286,934.45000E-003,699.83200E-006,653.95801E-006
1,1,287,939.14000E-003,699.92500E-006,657.32756E-006
1,1,288,943.80900E-003,719.38500E-006,678.96204E-006
1,1,289,948.48200E-003,766.52400E-006,727.03422E-006
1,1,290,953.19500E-003,787.23300E-006,750.38656E-006
1,1,291,957.85600E-003,789.23000E-006,755.96869E-006
1,1,292,962.51900E-003,823.90600E-006,793.02518E-006
1,1,293,967.22400E-003,862.22800E-006,833.96762E-006
1,1,294,971.92600E-003,869.93000E-006,845.50759E-006
1,1,295,976.58900E-003,883.30500E-006,862.62595E-006
1,1,296,981.25700E-003,926.27300E-006,908.91187E-006
1,1,297,985.94800E-003,958.63600E-006,945.16525E-006
1,1,298,990.64500E-003,956.09000E-006,947.14578E-006
1,1,299,995.31100E-003,982.83100E-006,978.22251E-006
1,1,300,1.00000E+000,1.03252E-003,1.03252E-003
